ID;Straat;Aantal;Type;Opmerking;latWGS84;loWGS84;Aangemaakt op
0;Molenmeers;18;L;;51.2106392127948,51.2106392127948,51.2106392127948,51.2106392127948,51.2106392127948,51.2106392127948,51.2106392127948,51.2106392127948,51.2106392127948,51.2106392127948;3.23233268178585,3.23233268178585,3.23233268178585,3.23233268178585,3.23233268178585,3.23233268178585,3.23233268178585,3.23233268178585,3.23233268178585,3.23233268178585;22/06/2016
0;Sint-Clarastraat;2;H;;51.2180796701381,51.2180796701381,51.2180796701381,51.2180796701381,51.2180796701381,51.2180796701381;3.22410797922663,3.22410797922663,3.22410797922663,3.22410797922663,3.22410797922663,3.22410797922663;22/06/2016
0;Pijpersstraat;7;L;;51.2051826134974,51.2051826134974,51.2051826134974,51.2051826134974,51.2051826134974,51.2051826134974,51.2051826134974,51.2051826134974,51.2051826134974,51.2051826134974,51.2051826134974,51.2051826134974,51.2051826134974,51.2051826134974,51.2051826134974,51.2051826134974;3.22276957525499,3.22276957525499,3.22276957525499,3.22276957525499,3.22276957525499,3.22276957525499,3.22276957525499,3.22276957525499,3.22276957525499,3.22276957525499,3.22276957525499,3.22276957525499,3.22276957525499,3.22276957525499,3.22276957525499,3.22276957525499;22/06/2016
0;Noordzandstraat;0;LaLo;;51.2072248290171,51.2072248290171,51.2072248290171,51.2072248290171,51.2072248290171,51.2072248290171,51.2072248290171;3.21993557771534,3.21993557771534,3.21993557771534,3.21993557771534,3.21993557771534,3.21993557771534,3.21993557771534;22/06/2016
0;Baliestraat;20;L;;51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049,51.2179965327049;3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215,3.22557699531215;22/06/2016
0;Eekhoutpoort;7;H;;51.2057371095723,51.2057371095723,51.2057371095723,51.2057371095723,51.2057371095723;3.22678124321365,3.22678124321365,3.22678124321365,3.22678124321365,3.22678124321365;22/06/2016
0;Bilkske;17;L;;51.2094296920684,51.2094296920684,51.2094296920684,51.2094296920684,51.2094296920684,51.2094296920684,51.2094296920684,51.2094296920684,51.2094296920684,51.2094296920684,51.2094296920684,51.2094296920684,51.2094296920684,51.2094296920684,51.2094296920684;3.23550586590869,3.23550586590869,3.23550586590869,3.23550586590869,3.23550586590869,3.23550586590869,3.23550586590869,3.23550586590869,3.23550586590869,3.23550586590869,3.23550586590869,3.23550586590869,3.23550586590869,3.23550586590869,3.23550586590869;22/06/2016
0;Sint-Claradreef;6;L;;51.218707424583,51.218707424583,51.218707424583,51.218707424583,51.218707424583,51.218707424583;3.224432109227,3.224432109227,3.224432109227,3.224432109227,3.224432109227,3.224432109227;22/06/2016
0;Sint-Gillisdorpstraat;19;L;;51.2157916409341,51.2157916409341;3.2250184239081,3.2250184239081;22/06/2016
0;Potterierei;6;L;;51.2151588965556,51.2151588965556,51.2151588965556,51.2151588965556;3.22958035969932,3.22958035969932,3.22958035969932,3.22958035969932;22/06/2016
0;Niklaas Desparsstraat;0;LaLo;;51.2099274032032,51.2099274032032,51.2099274032032,51.2099274032032;3.22389284513089,3.22389284513089,3.22389284513089,3.22389284513089;22/06/2016
0;Boudewijn Ravestraat;31;L;;51.2025745692154,51.2025745692154,51.2025745692154,51.2025745692154,51.2025745692154,51.2025745692154,51.2025745692154,51.2025745692154,51.2025745692154,51.2025745692154,51.2025745692154,51.2025745692154,51.2025745692154,51.2025745692154;3.22990228599974,3.22990228599974,3.22990228599974,3.22990228599974,3.22990228599974,3.22990228599974,3.22990228599974,3.22990228599974,3.22990228599974,3.22990228599974,3.22990228599974,3.22990228599974,3.22990228599974,3.22990228599974;22/06/2016
0;Katelijnestraat;0;LaLo;;51.2029834737094,51.2029834737094,51.2029834737094,51.2029834737094,51.2029834737094,51.2029834737094,51.2029834737094,51.2029834737094,51.2029834737094;3.22532124451953,3.22532124451953,3.22532124451953,3.22532124451953,3.22532124451953,3.22532124451953,3.22532124451953,3.22532124451953,3.22532124451953;22/06/2016
0;Bapaumestraat;1;H;;51.2125909022349,51.2125909022349;3.23876306722203,3.23876306722203;22/06/2016
0;Jan van Eyckplein;5;H;;51.2114678611308,51.2114678611308;3.22548602480712,3.22548602480712;22/06/2016
0;Willemijnendreef;14;L;;51.2040467210764,51.2040467210764,51.2040467210764,51.2040467210764,51.2040467210764,51.2040467210764,51.2040467210764,51.2040467210764,51.2040467210764,51.2040467210764,51.2040467210764,51.2040467210764,51.2040467210764;3.23513113110362,3.23513113110362,3.23513113110362,3.23513113110362,3.23513113110362,3.23513113110362,3.23513113110362,3.23513113110362,3.23513113110362,3.23513113110362,3.23513113110362,3.23513113110362,3.23513113110362;22/06/2016
0;Arsenalstraat;2;L;;51.2006939756355,51.2006939756355;3.22500288780888,3.22500288780888;22/06/2016
0;Sulferbergstraat;20;L;;51.2001318608612,51.2001318608612,51.2001318608612,51.2001318608612,51.2001318608612,51.2001318608612,51.2001318608612,51.2001318608612,51.2001318608612,51.2001318608612;3.22739428273014,3.22739428273014,3.22739428273014,3.22739428273014,3.22739428273014,3.22739428273014,3.22739428273014,3.22739428273014,3.22739428273014,3.22739428273014;22/06/2016
0;Langestraat;3;L;;51.2110572819858,51.2110572819858,51.2110572819858,51.2110572819858;3.23629104148507,3.23629104148507,3.23629104148507,3.23629104148507;22/06/2016
0;Predikherenrei;9;L;;51.2064443511476,51.2064443511476,51.2064443511476,51.2064443511476,51.2064443511476,51.2064443511476,51.2064443511476,51.2064443511476,51.2064443511476,51.2064443511476,51.2064443511476,51.2064443511476,51.2064443511476,51.2064443511476,51.2064443511476,51.2064443511476,51.2064443511476;3.23561156763143,3.23561156763143,3.23561156763143,3.23561156763143,3.23561156763143,3.23561156763143,3.23561156763143,3.23561156763143,3.23561156763143,3.23561156763143,3.23561156763143,3.23561156763143,3.23561156763143,3.23561156763143,3.23561156763143,3.23561156763143,3.23561156763143;22/06/2016
0;Potterierei;3;L;;51.2194386166842,51.2194386166842;3.23043357351934,3.23043357351934;22/06/2016
0;Boomgaardstraat;8;L;;51.2108006160387,51.2108006160387,51.2108006160387,51.2108006160387,51.2108006160387,51.2108006160387,51.2108006160387,51.2108006160387,51.2108006160387,51.2108006160387,51.2108006160387,51.2108006160387,51.2108006160387,51.2108006160387,51.2108006160387;3.22923474245082,3.22923474245082,3.22923474245082,3.22923474245082,3.22923474245082,3.22923474245082,3.22923474245082,3.22923474245082,3.22923474245082,3.22923474245082,3.22923474245082,3.22923474245082,3.22923474245082,3.22923474245082,3.22923474245082;22/06/2016
0;Witteleertouwersstraat;7;L;;51.2068025579961,51.2068025579961,51.2068025579961,51.2068025579961,51.2068025579961;3.23381156247781,3.23381156247781,3.23381156247781,3.23381156247781,3.23381156247781;22/06/2016
0;Peterseliestraat;19;L;;51.2172344071222,51.2172344071222,51.2172344071222,51.2172344071222,51.2172344071222,51.2172344071222,51.2172344071222,51.2172344071222,51.2172344071222;3.23500998702764,3.23500998702764,3.23500998702764,3.23500998702764,3.23500998702764,3.23500998702764,3.23500998702764,3.23500998702764,3.23500998702764;22/06/2016
0;Sint-Jansplein;7;H;;51.2105969870729,51.2105969870729,51.2105969870729,51.2105969870729,51.2105969870729,51.2105969870729,51.2105969870729,51.2105969870729,51.2105969870729,51.2105969870729,51.2105969870729,51.2105969870729;3.22578595099302,3.22578595099302,3.22578595099302,3.22578595099302,3.22578595099302,3.22578595099302,3.22578595099302,3.22578595099302,3.22578595099302,3.22578595099302,3.22578595099302,3.22578595099302;22/06/2016
0;Lange Raamstraat;10;L;;51.2145218111697,51.2145218111697,51.2145218111697,51.2145218111697,51.2145218111697,51.2145218111697,51.2145218111697,51.2145218111697,51.2145218111697,51.2145218111697,51.2145218111697;3.22600532112115,3.22600532112115,3.22600532112115,3.22600532112115,3.22600532112115,3.22600532112115,3.22600532112115,3.22600532112115,3.22600532112115,3.22600532112115,3.22600532112115;22/06/2016
0;Gentpoortstraat;5;H;;51.2030699389581,51.2030699389581,51.2030699389581,51.2030699389581,51.2030699389581;3.23381563466369,3.23381563466369,3.23381563466369,3.23381563466369,3.23381563466369;22/06/2016
0;Nieuwe Gentweg;19;L;;51.2042610668969,51.2042610668969,51.2042610668969,51.2042610668969,51.2042610668969,51.2042610668969,51.2042610668969,51.2042610668969,51.2042610668969,51.2042610668969,51.2042610668969,51.2042610668969,51.2042610668969,51.2042610668969,51.2042610668969,51.2042610668969,51.2042610668969,51.2042610668969,51.2042610668969,51.2042610668969;3.22994045318261,3.22994045318261,3.22994045318261,3.22994045318261,3.22994045318261,3.22994045318261,3.22994045318261,3.22994045318261,3.22994045318261,3.22994045318261,3.22994045318261,3.22994045318261,3.22994045318261,3.22994045318261,3.22994045318261,3.22994045318261,3.22994045318261,3.22994045318261,3.22994045318261,3.22994045318261;22/06/2016
0;Rolweg;17;L;;51.2141559922682,51.2141559922682,51.2141559922682;3.2349556311831,3.2349556311831,3.2349556311831;22/06/2016
0;Smedenstraat;0;LaLo;;51.2049283804134,51.2049283804134,51.2049283804134,51.2049283804134;3.21343406049179,3.21343406049179,3.21343406049179,3.21343406049179;22/06/2016
0;Korte Rijkepijndersstraat;5;L;;51.2130605030254,51.2130605030254,51.2130605030254,51.2130605030254;3.23213902138132,3.23213902138132,3.23213902138132,3.23213902138132;22/06/2016
0;James Wealestraat;4;L;;51.2177799655754,51.2177799655754,51.2177799655754,51.2177799655754;3.22116293937751,3.22116293937751,3.22116293937751,3.22116293937751;22/06/2016
0;Pater Damiaanstraat;7;L;;51.209801095833,51.209801095833,51.209801095833,51.209801095833,51.209801095833,51.209801095833,51.209801095833,51.209801095833,51.209801095833,51.209801095833,51.209801095833,51.209801095833,51.209801095833;3.21554394139917,3.21554394139917,3.21554394139917,3.21554394139917,3.21554394139917,3.21554394139917,3.21554394139917,3.21554394139917,3.21554394139917,3.21554394139917,3.21554394139917,3.21554394139917,3.21554394139917;22/06/2016
0;Rolweg;22;L;;51.214185982188,51.214185982188,51.214185982188;3.23506191815747,3.23506191815747,3.23506191815747;22/06/2016
0;Hauwerstraat;6;L;;51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871,51.2042805899871;3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746,3.21628542337746;22/06/2016
0;Arsenaalstraat;10;L;;51.2014561377882,51.2014561377882;3.22724384315336,3.22724384315336;22/06/2016
0;Hoefijzerlaan;7;L;;51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159,51.2075994418159;3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238,3.21615549310238;22/06/2016
0;Carmersstraat;20;L;;51.2141940087733,51.2141940087733,51.2141940087733,51.2141940087733;3.23348231819361,3.23348231819361,3.23348231819361,3.23348231819361;22/06/2016
0;Sint-Jorisstraat;19;L;;51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323,51.2151872781323;3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099,3.2212470059099;22/06/2016
0;Oude Gentweg;8;L;;51.2026644548031,51.2026644548031,51.2026644548031,51.2026644548031,51.2026644548031,51.2026644548031,51.2026644548031;3.22997018911915,3.22997018911915,3.22997018911915,3.22997018911915,3.22997018911915,3.22997018911915,3.22997018911915;22/06/2016
0;Hauwerstraat;23;L;;51.2036643678234,51.2036643678234,51.2036643678234,51.2036643678234,51.2036643678234,51.2036643678234,51.2036643678234,51.2036643678234,51.2036643678234;3.21465148788132,3.21465148788132,3.21465148788132,3.21465148788132,3.21465148788132,3.21465148788132,3.21465148788132,3.21465148788132,3.21465148788132;22/06/2016
0;Kartuizerinnenstraat;0;LaLo;;51.2072609261324,51.2072609261324,51.2072609261324;3.22653364302579,3.22653364302579,3.22653364302579;22/06/2016
0;Burg;0;LaLo;;51.2089156899461,51.2089156899461,51.2089156899461,51.2089156899461,51.2089156899461,51.2089156899461,51.2089156899461,51.2089156899461;3.22712593690198,3.22712593690198,3.22712593690198,3.22712593690198,3.22712593690198,3.22712593690198,3.22712593690198,3.22712593690198;22/06/2016
0;Collaert Mansionstraat;8;L;;51.2157804956061,51.2157804956061,51.2157804956061,51.2157804956061;3.22722366942069,3.22722366942069,3.22722366942069,3.22722366942069;22/06/2016
0;Wulfhagestraat;4;L;;51.2072814183242,51.2072814183242,51.2072814183242,51.2072814183242,51.2072814183242,51.2072814183242,51.2072814183242,51.2072814183242,51.2072814183242;3.21860406107552,3.21860406107552,3.21860406107552,3.21860406107552,3.21860406107552,3.21860406107552,3.21860406107552,3.21860406107552,3.21860406107552;22/06/2016
0;Maagdenstraat;10;L;;51.2048083750401,51.2048083750401,51.2048083750401,51.2048083750401;3.21348683924371,3.21348683924371,3.21348683924371,3.21348683924371;22/06/2016
0;Ontvangersstraat;1;L;;51.2085847544162,51.2085847544162,51.2085847544162,51.2085847544162;3.21904238245748,3.21904238245748,3.21904238245748,3.21904238245748;22/06/2016
0;Vlamingstraat;5;L;;51.2103864038557,51.2103864038557,51.2103864038557,51.2103864038557;3.22450148759388,3.22450148759388,3.22450148759388,3.22450148759388;22/06/2016
0;Smedenstraat;0;LaLo;;51.2050864643203,51.2050864643203,51.2050864643203;3.21395774450224,3.21395774450224,3.21395774450224;22/06/2016
0;Hoogstraat;0;LaLo;;51.209159014616,51.209159014616,51.209159014616,51.209159014616,51.209159014616;3.22796310446521,3.22796310446521,3.22796310446521,3.22796310446521,3.22796310446521;22/06/2016
0;Hendrik Consciencelaan;9;L;;51.202907645058,51.202907645058,51.202907645058,51.202907645058,51.202907645058,51.202907645058,51.202907645058;3.21417767663675,3.21417767663675,3.21417767663675,3.21417767663675,3.21417767663675,3.21417767663675,3.21417767663675;22/06/2016
0;Oude Gentweg;9;L;;51.2025263207062,51.2025263207062,51.2025263207062,51.2025263207062,51.2025263207062,51.2025263207062,51.2025263207062,51.2025263207062,51.2025263207062;3.23078889017359,3.23078889017359,3.23078889017359,3.23078889017359,3.23078889017359,3.23078889017359,3.23078889017359,3.23078889017359,3.23078889017359;22/06/2016
